Model,permno,evtdate,cret,car,bhar,nrets,nrets_est
Market-Adjusted Model,91106,2023-02-03,-0.012775626,-0.065384928,-0.066460842,21,100
Market-Adjusted Model,91111,2023-02-03,0.0454297427,-0.007524014,-0.008255474,21,100
Market-Adjusted Model,91112,2023-02-03,0.1105124233,0.0554037402,0.0568272069,21,100
Market-Adjusted Model,91114,2023-02-03,0.1033714408,0.0492330735,0.0496862244,21,100
Market-Adjusted Model,91119,2023-02-03,-0.032893717,-0.082039853,-0.086578933,21,100
Market-Adjusted Model,91122,2023-02-03,0.1084816778,0.0551825751,0.0547964614,21,100
Market-Adjusted Model,91123,2023-02-03,0.0873541651,0.0331332981,0.0336689487,21,100
Market-Adjusted Model,91124,2023-02-03,0.0224997469,-0.028510586,-0.03118547,21,100
Market-Adjusted Model,91125,2023-02-03,0.1424978572,0.0851417607,0.0888126408,21,100
Market-Adjusted Model,91129,2023-02-03,-0.043704897,-0.096902225,-0.097390113,21,100
Market-Adjusted Model,91130,2023-02-03,-0.030714307,-0.083988565,-0.084399523,21,100
Market-Adjusted Model,91131,2023-02-03,-0.008081038,-0.061042631,-0.061766254,21,100
Market-Adjusted Model,91132,2023-02-03,0.0200166935,-0.033184331,-0.033668523,21,100
Market-Adjusted Model,91133,2023-02-03,-0.054698456,-0.097987614,-0.108383673,21,100
Market-Adjusted Model,91137,2023-02-03,0.0171010071,-0.035966177,-0.036584209,21,100
Market-Adjusted Model,91152,2023-02-03,0.1268174936,0.0686573319,0.0731322772,21,100
Market-Adjusted Model,91161,2023-02-03,0.1512130026,0.1025174872,0.0975277862,21,100
Market-Adjusted Model,91163,2023-02-03,0.0725806433,0.0236109918,0.0188954269,21,100
Market-Adjusted Model,91176,2023-02-03,-0.059467932,-0.11163831,-0.113153148,21,100
Market-Adjusted Model,91181,2023-02-03,0.0787745862,0.0247468786,0.0250893698,21,100
Market-Adjusted Model,91182,2023-02-03,0.1141245176,0.0600539947,0.0604393012,21,100
Market-Adjusted Model,91184,2023-02-03,0.0060048365,-0.029250918,-0.04768038,21,100
Market-Adjusted Model,91186,2023-02-03,-0.053619313,-0.105743728,-0.107304529,21,100
Market-Adjusted Model,91194,2023-02-03,0.0016275629,-0.050790969,-0.052057653,21,100
Market-Adjusted Model,91197,2023-02-03,0.0684487105,0.0147224726,0.0147634941,21,100
Market-Adjusted Model,91201,2023-02-03,-0.011025302,-0.060849016,-0.064710518,21,100
Market-Adjusted Model,91202,2023-02-03,-0.088797768,-0.144364969,-0.142482984,21,100
Market-Adjusted Model,91204,2023-02-03,0.087680844,0.0329132752,0.0339956276,21,100
Market-Adjusted Model,91208,2023-02-03,-0.050573735,-0.101957714,-0.104258951,21,100
Market-Adjusted Model,91209,2023-02-03,0.0303771139,-0.02299338,-0.023308102,21,100
Market-Adjusted Model,91215,2023-02-03,-0.022072582,-0.070758416,-0.075757798,21,100
Market-Adjusted Model,91220,2023-02-03,0.0681500727,0.0159431418,0.0144648563,21,100
Market-Adjusted Model,91221,2023-02-03,0.0773771036,0.0216945027,0.0236918872,21,100
Market-Adjusted Model,91222,2023-02-03,0.0725474109,0.0181913865,0.0188621946,21,100
Market-Adjusted Model,91223,2023-02-03,0.0431805187,-0.010351525,-0.010504698,21,100
Market-Adjusted Model,91224,2023-02-03,0.0571892038,0.0026469159,0.0035039874,21,100
Market-Adjusted Model,91225,2023-02-03,-0.004089172,-0.056013274,-0.057774389,21,100
Market-Adjusted Model,91226,2023-02-03,0.0278534814,-0.025215155,-0.025831735,21,100
Market-Adjusted Model,91227,2023-02-03,-0.010134448,-0.063174788,-0.063819665,21,100
Market-Adjusted Model,91228,2023-02-03,-0.01945703,-0.068597895,-0.073142247,21,100
Market-Adjusted Model,91229,2023-02-03,-0.087695378,-0.140286871,-0.141380595,21,100
Market-Adjusted Model,91232,2023-02-03,-0.112742056,-0.169937918,-0.166427272,21,100
Market-Adjusted Model,91233,2023-02-03,-0.018508448,-0.071295884,-0.072193664,21,100
Market-Adjusted Model,91234,2023-02-03,0.1999160989,0.1328171695,0.1462308825,21,100
Market-Adjusted Model,91262,2023-02-03,0.0016702513,-0.051816031,-0.052014965,21,100
Market-Adjusted Model,91269,2023-02-03,-0.045045109,-0.095626417,-0.098730325,21,100
Market-Adjusted Model,91271,2023-02-03,0.0660193523,0.0125670036,0.0123341359,21,100
Market-Adjusted Model,91274,2023-02-03,0.0567520211,0.0040132077,0.0030668047,21,100
Market-Adjusted Model,91277,2023-02-03,0.2180850861,0.172051235,0.1643998697,21,100
Market-Adjusted Model,91278,2023-02-03,0.090909055,0.0864434033,0.0372238386,21,100
Market-Adjusted Model,91279,2023-02-03,-0.063725487,-0.110496409,-0.117410703,21,100
Market-Adjusted Model,91283,2023-02-03,-0.122980243,-0.173349169,-0.17666546,21,100
Market-Adjusted Model,91287,2023-02-03,0.0291747873,-0.023140331,-0.024510429,21,100
Market-Adjusted Model,91291,2023-02-03,-0.026208127,-0.079714426,-0.079893343,21,100
Market-Adjusted Model,91292,2023-02-03,-0.004199188,-0.057046285,-0.057884404,21,100
Market-Adjusted Model,91293,2023-02-03,-0.010968877,-0.064235208,-0.064654093,21,100
Market-Adjusted Model,91294,2023-02-03,0.0001108399,-0.053213838,-0.053574377,21,100
Market-Adjusted Model,91297,2023-02-03,0.0156427049,-0.037111769,-0.038042511,21,100
Market-Adjusted Model,91298,2023-02-03,0.0937499465,0.0424515946,0.0400647301,21,100
Market-Adjusted Model,91301,2023-02-03,0.0801335649,0.0261630783,0.0264483485,21,100
Market-Adjusted Model,91305,2023-02-03,-0.09361071,-0.141301514,-0.147295926,21,100
Market-Adjusted Model,91306,2023-02-03,-0.041666712,-0.091544544,-0.095351929,21,100
Market-Adjusted Model,91307,2023-02-03,0.0901137137,0.0371112081,0.0364284973,21,100
Market-Adjusted Model,91308,2023-02-03,0.184238795,0.1278091286,0.1305535786,21,100
Market-Adjusted Model,91309,2023-02-03,0.04530391,-0.00741967,-0.008381306,21,100
Market-Adjusted Model,91310,2023-02-03,0.1157191044,0.0605705727,0.062033888,21,100
Market-Adjusted Model,91311,2023-02-03,-0.040506351,-0.093786187,-0.094191568,21,100
Market-Adjusted Model,91312,2023-02-03,-0.08683472,-0.141243842,-0.140519936,21,100
Market-Adjusted Model,91313,2023-02-03,-0.019414509,-0.072651914,-0.073099725,21,100
Market-Adjusted Model,91314,2023-02-03,-0.053271478,-0.107093922,-0.106956695,21,100
Market-Adjusted Model,91315,2023-02-03,0.0866575111,0.0317213802,0.0329722947,21,100
Market-Adjusted Model,91316,2023-02-03,0.1212026584,0.0646118845,0.0675174421,21,100
Market-Adjusted Model,91317,2023-02-03,0.0258110389,-0.026917674,-0.027874178,21,100
Market-Adjusted Model,91318,2023-02-03,-0.06492954,-0.115203245,-0.118614756,21,100
Market-Adjusted Model,91319,2023-02-03,0.0241283606,-0.025249296,-0.029556856,21,100
Market-Adjusted Model,91320,2023-02-03,0.0289377647,-0.023114517,-0.024747452,21,100
Market-Adjusted Model,91321,2023-02-03,0.0598125827,0.0088934269,0.0061273663,21,100
Market-Adjusted Model,91324,2023-02-03,0.0296237686,-0.023777992,-0.024061448,21,100
Market-Adjusted Model,91325,2023-02-03,0.0184227455,-0.034664375,-0.035262471,21,100
Market-Adjusted Model,91326,2023-02-03,0.0239421431,-0.029326467,-0.029743073,21,100
Market-Adjusted Model,91327,2023-02-03,0.0157586822,-0.037012639,-0.037926534,21,100
Market-Adjusted Model,91328,2023-02-03,0.0518533591,-0.001850786,-0.001831857,21,100
Market-Adjusted Model,91330,2023-02-03,0.0631376383,0.0090157073,0.0094524219,21,100
Market-Adjusted Model,91331,2023-02-03,0.0092091898,-0.043969241,-0.044476027,21,100
Market-Adjusted Model,91332,2023-02-03,0.0117168009,-0.041267377,-0.041968416,21,100
Market-Adjusted Model,91333,2023-02-03,0.0107696185,-0.042311305,-0.042915598,21,100
Market-Adjusted Model,91334,2023-02-03,0.0178329555,-0.035474708,-0.035852261,21,100
Market-Adjusted Model,91335,2023-02-03,0.0083184308,-0.044932398,-0.045366786,21,100
Market-Adjusted Model,91336,2023-02-03,0.0104575561,-0.04273834,-0.04322766,21,100
Market-Adjusted Model,91340,2023-02-03,0.0040604223,-0.048747779,-0.049624794,21,100
Market-Adjusted Model,91341,2023-02-03,-0.000177637,-0.053216265,-0.053862853,21,100
Market-Adjusted Model,91342,2023-02-03,0.064990164,0.0100035906,0.0113049476,21,100
Market-Adjusted Model,91343,2023-02-03,0.0261912574,-0.026821031,-0.027493959,21,100
Market-Adjusted Model,91344,2023-02-03,0.0130977356,-0.04010782,-0.040587481,21,100
Market-Adjusted Model,91348,2023-02-03,0.0635924538,0.0155557255,0.0099072374,21,100
Market-Adjusted Model,91356,2023-02-03,0.1120106775,0.0548644895,0.0583254611,21,100
Market-Adjusted Model,91359,2023-02-03,0.0152504737,-0.030565865,-0.038434743,21,100
Market-Adjusted Model,91363,2023-02-03,0.1149663983,0.0612351253,0.0612811819,21,100
Market-Adjusted Model,91365,2023-02-03,0.4495953392,0.4117295964,0.3959101228,21,100
Market-Adjusted Model,91366,2023-02-03,0.3874999999,0.2958462441,0.3338147835,21,100
Market-Adjusted Model,91374,2023-02-03,0.0040000178,-0.048950188,-0.049685199,21,100
Market-Adjusted Model,91378,2023-02-03,0.0049797444,-0.048154795,-0.048705472,21,100
Market-Adjusted Model,91379,2023-02-03,-0.112531987,-0.162168769,-0.166217203,21,100
Market-Adjusted Model,91381,2023-02-03,-0.046052698,-0.098871582,-0.099737914,21,100
Market-Adjusted Model,91384,2023-02-03,-0.10872271,-0.163899558,-0.162407927,21,100
Market-Adjusted Model,91385,2023-02-03,-0.041426908,-0.094056578,-0.095112125,21,100
Market-Adjusted Model,91386,2023-02-03,-0.172895322,-0.230766458,-0.226580538,21,100
Market-Adjusted Model,91387,2023-02-03,-0.086098659,-0.139190618,-0.139783875,21,100
Market-Adjusted Model,91390,2023-02-03,0.0287872604,-0.023024507,-0.024897956,21,100
Market-Adjusted Model,91392,2023-02-03,0.0423162302,-0.008204529,-0.011368986,21,100
Market-Adjusted Model,91402,2023-02-03,0.052602264,0.0040727604,-0.001082952,21,100
Market-Adjusted Model,91403,2023-02-03,0.0380320871,-0.010305425,-0.015653129,21,100
Market-Adjusted Model,91408,2023-02-03,0.0437732677,-0.010026701,-0.009911949,21,100
Market-Adjusted Model,91413,2023-02-03,0.0618908595,0.0085990106,0.0082056431,21,100
Market-Adjusted Model,91416,2023-02-03,-0.281760982,-0.326807673,-0.335446198,21,100
Market-Adjusted Model,91421,2023-02-03,0.0010946007,-0.050362666,-0.052590616,21,100
Market-Adjusted Model,91423,2023-02-03,0.0426378986,-0.010970798,-0.011047318,21,100
Market-Adjusted Model,91424,2023-02-03,0.0696280784,0.0157952995,0.015942862,21,100
Market-Adjusted Model,91437,2023-02-03,0.246230384,0.1929693571,0.1925451676,21,100
Market-Adjusted Model,91447,2023-02-03,-0.011210726,-0.063977306,-0.064895943,21,100
Market-Adjusted Model,91448,2023-02-03,-0.006323866,-0.059183571,-0.060009082,21,100
Market-Adjusted Model,91449,2023-02-03,0.0378193837,-0.015829441,-0.015865833,21,100
Market-Adjusted Model,91450,2023-02-03,0.0095589407,-0.043537707,-0.044126276,21,100
Market-Adjusted Model,91451,2023-02-03,0.0654967542,0.0115221651,0.0118115378,21,100
Market-Adjusted Model,91453,2023-02-03,0.0985442419,0.0442197402,0.0448590255,21,100
Market-Adjusted Model,91456,2023-02-03,-0.027202014,-0.077897507,-0.08088723,21,100
Market-Adjusted Model,91457,2023-02-03,-0.065115235,-0.112978265,-0.118800451,21,100
Market-Adjusted Model,91458,2023-02-03,0.008260954,-0.044698915,-0.045424262,21,100
Market-Adjusted Model,91461,2023-02-03,-0.007890934,-0.059497331,-0.061576151,21,100
Market-Adjusted Model,91463,2023-02-03,0.0919761689,0.0376598925,0.0382909525,21,100
Market-Adjusted Model,91468,2023-02-03,0.0941139253,0.0383912486,0.0404287089,21,100
Market-Adjusted Model,91471,2023-02-03,-0.03347287,-0.076809888,-0.087158086,21,100
Market-Adjusted Model,91472,2023-02-03,0.097716381,0.0411753176,0.0440311646,21,100
Market-Adjusted Model,91483,2023-02-03,0.0650096765,0.010771832,0.0113244601,21,100
Market-Adjusted Model,91488,2023-02-03,-0.159418353,-0.216019739,-0.213103569,21,100
Market-Adjusted Model,91498,2023-02-03,0.7279549813,0.5614978917,0.6742697649,21,100
Market-Adjusted Model,91500,2023-02-03,0.027722571,-0.024855602,-0.025962645,21,100
Market-Adjusted Model,91503,2023-02-03,0.0815451301,0.02735865,0.0278599137,21,100
Market-Adjusted Model,91516,2023-02-03,0.1148103148,0.05728792,0.0611250984,21,100
Market-Adjusted Model,91519,2023-02-03,0.0065274423,-0.040251434,-0.047157774,21,100
Market-Adjusted Model,91522,2023-02-03,0.0757092951,0.0296310875,0.0220240787,21,100
Market-Adjusted Model,91529,2023-02-03,0.0521581001,-0.001764217,-0.001527116,21,100
Market-Adjusted Model,91530,2023-02-03,0.0425334589,-0.009959538,-0.011151757,21,100
Market-Adjusted Model,91531,2023-02-03,0.1527280808,0.0932386956,0.0990428644,21,100
Market-Adjusted Model,91533,2023-02-03,0.0533980734,0.0008694579,-0.000287143,21,100
Market-Adjusted Model,91534,2023-02-03,0.01664657,-0.035197546,-0.037038646,21,100
Market-Adjusted Model,91537,2023-02-03,0.0924138033,0.0372886353,0.0387285869,21,100
Market-Adjusted Model,91538,2023-02-03,-0.017031427,-0.069598678,-0.070716643,21,100
Market-Adjusted Model,91539,2023-02-03,0.1115432981,0.0532552368,0.0578580817,21,100
Market-Adjusted Model,91541,2023-02-03,0.0482738539,-0.005787026,-0.005411362,21,100
Market-Adjusted Model,91542,2023-02-03,-0.040990982,-0.090861915,-0.094676199,21,100
Market-Adjusted Model,91543,2023-02-03,0.0500980402,-0.004161786,-0.003587176,21,100
Market-Adjusted Model,91544,2023-02-03,0.0948404733,0.037951764,0.0411552569,21,100
Market-Adjusted Model,91545,2023-02-03,0.0651195835,0.0109754156,0.0114343671,21,100
Market-Adjusted Model,91547,2023-02-03,0.0705297465,0.0178683552,0.0168445301,21,100
Market-Adjusted Model,91556,2023-02-03,-0.000518337,-0.053089567,-0.054203553,21,100
Market-Adjusted Model,91560,2023-02-03,0.0570618724,0.0054050481,0.003376656,21,100
Market-Adjusted Model,91567,2023-02-03,0.0423227008,-0.01121192,-0.011362516,21,100
Market-Adjusted Model,91570,2023-02-03,0.0687467407,0.0140439374,0.0150615243,21,100
Market-Adjusted Model,91571,2023-02-03,0.2492332056,0.1907246582,0.1955479892,21,100
Market-Adjusted Model,91575,2023-02-03,0.0564384383,0.0089943596,0.0027532219,21,100
Market-Adjusted Model,91577,2023-02-03,0.0551375884,0.0015344627,0.001452372,21,100
Market-Adjusted Model,91579,2023-02-03,0.1578398622,0.0970123766,0.1041546458,21,100
Market-Adjusted Model,91582,2023-02-03,0.025559076,-0.025784638,-0.02812614,21,100
Market-Adjusted Model,91584,2023-02-03,0.1284530867,0.071114718,0.0747678703,21,100
Market-Adjusted Model,91594,2023-02-03,0.0936444429,0.0518935735,0.0399592265,21,100
Market-Adjusted Model,91597,2023-02-03,0.0181801231,-0.035024111,-0.035505093,21,100
Market-Adjusted Model,91602,2023-02-03,-0.004702401,-0.056038547,-0.058387617,21,100
Market-Adjusted Model,91604,2023-02-03,-0.024930725,-0.073394169,-0.078615941,21,100
Market-Adjusted Model,91606,2023-02-03,-0.23433647,-0.25810993,-0.288021686,21,100
Market-Adjusted Model,91607,2023-02-03,-0.048154519,-0.096797906,-0.101839735,21,100
Market-Adjusted Model,91609,2023-02-03,0.0579497653,0.0047499936,0.0042645489,21,100
Market-Adjusted Model,91611,2023-02-03,-0.004423949,-0.048354568,-0.058109165,21,100
Market-Adjusted Model,91612,2023-02-03,-0.060606086,-0.10549295,-0.114291302,21,100
Market-Adjusted Model,91615,2023-02-03,0.4653846632,0.3684427095,0.4116994468,21,100
Market-Adjusted Model,91617,2023-02-03,0.0832068231,0.0296998556,0.0295216067,21,100
Market-Adjusted Model,91622,2023-02-03,0.0262267356,-0.02560695,-0.027458481,21,100
Market-Adjusted Model,91625,2023-02-03,0.1360741345,0.0862181449,0.0823889181,21,100
Market-Adjusted Model,91626,2023-02-03,-0.01312205,-0.064443515,-0.066807266,21,100
Market-Adjusted Model,91627,2023-02-03,0.0884571826,0.0517874927,0.0347719662,21,100
Market-Adjusted Model,91629,2023-02-03,0.0002591855,-0.052501689,-0.053426031,21,100
Market-Adjusted Model,91637,2023-02-03,0.0409807474,-0.012432834,-0.012704469,21,100
Market-Adjusted Model,91642,2023-02-03,-0.003136313,-0.056374256,-0.056821529,21,100
Market-Adjusted Model,91643,2023-02-03,0.0435983063,-0.009984932,-0.01008691,21,100
Market-Adjusted Model,91647,2023-02-03,0.0545046842,0.0008987737,0.0008194678,21,100
Market-Adjusted Model,91648,2023-02-03,0.0381244624,-0.015297435,-0.015560754,21,100
Market-Adjusted Model,91651,2023-02-03,-0.013938505,-0.066902812,-0.067623722,21,100
Market-Adjusted Model,91658,2023-02-03,0.0229425967,-0.030706968,-0.03074262,21,100
Market-Adjusted Model,91659,2023-02-03,0.2356923165,0.1865264972,0.1820071001,21,100
Market-Adjusted Model,91664,2023-02-03,-0.018987276,-0.067237957,-0.072672492,21,100
Market-Adjusted Model,91665,2023-02-03,-0.036529715,-0.083411666,-0.090214931,21,100
Market-Adjusted Model,91668,2023-02-03,0.2348898185,0.1666594051,0.1812046021,21,100
Market-Adjusted Model,91670,2023-02-03,0.0141780989,-0.03901935,-0.039507118,21,100
Market-Adjusted Model,91672,2023-02-03,-0.008510634,-0.057936804,-0.06219585,21,100
Market-Adjusted Model,91673,2023-02-03,-0.034562273,-0.080946543,-0.088247489,21,100
Market-Adjusted Model,91678,2023-02-03,-0.07075465,-0.116662237,-0.124439866,21,100
Market-Adjusted Model,91683,2023-02-03,0.1847751627,0.1260896181,0.1310899464,21,100
Market-Adjusted Model,91684,2023-02-03,0.0389900903,-0.014475628,-0.014695126,21,100
Market-Adjusted Model,91688,2023-02-03,0.0785647798,0.026184164,0.0248795634,21,100
Market-Adjusted Model,91689,2023-02-03,-0.120786471,-0.175329395,-0.174471688,21,100
Market-Adjusted Model,91691,2023-02-03,0.0113207741,-0.041983469,-0.042364442,21,100
Market-Adjusted Model,91699,2023-02-03,-0.024316563,-0.077957425,-0.07800178,21,100
Market-Adjusted Model,91700,2023-02-03,-0.014579889,-0.068090841,-0.068265106,21,100
Market-Adjusted Model,91701,2023-02-03,-0.024606616,-0.078199703,-0.078291832,21,100
Market-Adjusted Model,91702,2023-02-03,-0.022832462,-0.076379928,-0.076517678,21,100
Market-Adjusted Model,91703,2023-02-03,-0.007073987,-0.060559348,-0.060759203,21,100
Market-Adjusted Model,91704,2023-02-03,-0.043475235,-0.097346662,-0.097160451,21,100
Market-Adjusted Model,91705,2023-02-03,-0.020994572,-0.0746046,-0.074679789,21,100
Market-Adjusted Model,91706,2023-02-03,0.0031787134,-0.050325838,-0.050506503,21,100
Market-Adjusted Model,91707,2023-02-03,-0.119016826,-0.172344221,-0.172702042,21,100
Market-Adjusted Model,91709,2023-02-03,-0.070859187,-0.123411372,-0.124544403,21,100
Market-Adjusted Model,91710,2023-02-03,-0.055134505,-0.109274137,-0.108819721,21,100
Market-Adjusted Model,91711,2023-02-03,-0.100689592,-0.157184715,-0.154374808,21,100
Market-Adjusted Model,91712,2023-02-03,0.0578511823,0.0031876624,0.0041659659,21,100
Market-Adjusted Model,91713,2023-02-03,-0.044155802,-0.096076414,-0.097841018,21,100
Market-Adjusted Model,91714,2023-02-03,-0.044492642,-0.098162232,-0.098177858,21,100
Market-Adjusted Model,91715,2023-02-03,-0.064721971,-0.119008182,-0.118407188,21,100
Market-Adjusted Model,91717,2023-02-03,-0.060141355,-0.113980704,-0.113826571,21,100
Market-Adjusted Model,91718,2023-02-03,-0.123302622,-0.178965582,-0.176987838,21,100
Market-Adjusted Model,91719,2023-02-03,0.1269299228,0.0715971631,0.0732447064,21,100
Market-Adjusted Model,91720,2023-02-03,-0.053790786,-0.107315337,-0.107476003,21,100
Market-Adjusted Model,91721,2023-02-03,-0.111695118,-0.166008517,-0.165380335,21,100
Market-Adjusted Model,91722,2023-02-03,0.115589732,0.0619064838,0.0619045156,21,100
Market-Adjusted Model,91723,2023-02-03,-0.002331887,-0.055404513,-0.056017104,21,100
Market-Adjusted Model,91725,2023-02-03,-0.005493974,-0.058531594,-0.059179191,21,100
Market-Adjusted Model,91727,2023-02-03,0.861626848,0.7458017444,0.8079416316,21,100
Market-Adjusted Model,91733,2023-02-03,0.0674048055,0.0156987431,0.0137195891,21,100
Market-Adjusted Model,91734,2023-02-03,-0.098828257,-0.153363324,-0.152513474,21,100
